Date,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-12-05,010030010,3,3.8,Micrograms/cubic meter (LC),21,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-06,010030010,3,4.2,Micrograms/cubic meter (LC),23,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-07,010030010,3,8.3,Micrograms/cubic meter (LC),46,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-08,010030010,3,5.5,Micrograms/cubic meter (LC),31,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-09,010030010,3,4.1,Micrograms/cubic meter (LC),23,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-10,010030010,3,0.8,Micrograms/cubic meter (LC),4,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-11,010030010,3,3.7,Micrograms/cubic meter (LC),21,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-12,010030010,3,5.4,Micrograms/cubic meter (LC),30,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-13,010030010,3,10.2,Micrograms/cubic meter (LC),53,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-14,010030010,3,4.8,Micrograms/cubic meter (LC),27,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-15,010030010,3,5.4,Micrograms/cubic meter (LC),30,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-16,010030010,3,6.1,Micrograms/cubic meter (LC),34,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-17,010030010,3,3.2,Micrograms/cubic meter (LC),18,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-18,010030010,3,2.9,Micrograms/cubic meter (LC),16,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-19,010030010,3,11.9,Micrograms/cubic meter (LC),56,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-20,010030010,3,8.6,Micrograms/cubic meter (LC),48,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-21,010030010,3,7.9,Micrograms/cubic meter (LC),44,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-22,010030010,3,8.4,Micrograms/cubic meter (LC),47,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-23,010030010,3,9.1,Micrograms/cubic meter (LC),51,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-24,010030010,3,3.7,Micrograms/cubic meter (LC),21,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-25,010030010,3,1.9,Micrograms/cubic meter (LC),11,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-26,010030010,3,3.2,Micrograms/cubic meter (LC),18,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
